yogurt,cocoa drinks
UHT-milk,mayonnaise
UHT-milk,pastry
UHT-milk,flour
UHT-milk,mustard
UHT-milk,cocoa drinks
UHT-milk,chocolate
UHT-milk,seasonal products
mayonnaise,brown bread
mayonnaise,pastry
mayonnaise,flour
mayonnaise,cocoa drinks
mayonnaise,fruit/vegetable juice
mayonnaise,long life bakery product
mayonnaise,seasonal products
brown bread,flour
brown bread,cocoa drinks
brown bread,chocolate
pastry,mustard
pastry,cocoa drinks
pastry,seasonal products
flour,cocoa drinks
flour,long life bakery product
flour,seasonal products
mustard,cocoa drinks
mustard,fruit/vegetable juice
mustard,long life bakery product
mustard,seasonal products
coffee,cocoa drinks
coffee,seasonal products
cocoa drinks,fruit/vegetable juice
cocoa drinks,long life bakery product
cocoa drinks,chocolate
cocoa drinks,seasonal products
fruit/vegetable juice,seasonal products
long life bakery product,seasonal products
chocolate,seasonal products
artif. sweetener,photo/film
soda,photo/film
onions,processed cheese
processed cheese,coffee
processed cheese,bottled beer
frankfurter,detergent
domestic eggs,flower soil/fertilizer
hygiene articles,flower soil/fertilizer
photo/film,flower soil/fertilizer
packaged fruit/vegetables,waffles
packaged fruit/vegetables,flower (seeds)
packaged fruit/vegetables,shopping bags
dessert,mayonnaise
dessert,flower (seeds)
mayonnaise,waffles
mayonnaise,flower (seeds)
mayonnaise,shopping bags
oil,waffles
oil,flower (seeds)
waffles,flower (seeds)
chocolate,flower (seeds)
flower (seeds),shopping bags
frozen vegetables,long life bakery product
pork,candy
whole milk,cocoa drinks
whipped/sour cream,cocoa drinks
cream cheese,cocoa drinks
cream cheese,salty snack
domestic eggs,cocoa drinks
white bread,baking powder
white bread,cocoa drinks
white bread,napkins
sugar,cocoa drinks
baking powder,cocoa drinks
baking powder,candy
cocoa drinks,waffles
cocoa drinks,candy
cocoa drinks,napkins
waffles,napkins
citrus fruit,vinegar
citrus fruit,cleaner
curd,vinegar
whipped/sour cream,vinegar
whipped/sour cream,cleaner
cream cheese,vinegar
cream cheese,cleaner
pastry,cleaner
vinegar,coffee
vinegar,long life bakery product
vinegar,detergent
vinegar,cleaner
oil,long life bakery product
oil,cleaner
coffee,cleaner
long life bakery product,cleaner
long life bakery product,napkins
detergent,cleaner
detergent,napkins
cleaner,napkins
cleaner,newspapers
margarine,tea
sausage,frozen meals
sausage,cake bar
curd,house keeping products
frozen meals,cake bar
frozen meals,seasonal products
frozen meals,detergent
frozen meals,cleaner
frozen meals,house keeping products
domestic eggs,cake bar
domestic eggs,seasonal products
domestic eggs,detergent
domestic eggs,cleaner
domestic eggs,house keeping products
domestic eggs,potted plants
cake bar,detergent
cake bar,cleaner
cake bar,house keeping products
cake bar,potted plants
seasonal products,cleaner
seasonal products,house keeping products
seasonal products,potted plants
seasonal products,shopping bags
detergent,house keeping products
detergent,potted plants
cleaner,house keeping products
cleaner,potted plants
cleaner,shopping bags
house keeping products,potted plants
chicken,hard cheese
chicken,rice
chicken,specialty fat
chicken,dog food
chicken,softener
tropical fruit,specialty fat
tropical fruit,dog food
pip fruit,specialty fat
pip fruit,dog food
pip fruit,softener
pip fruit,cling film/bags
other vegetables,specialty fat
other vegetables,dog food
other vegetables,softener
butter,dog food
yogurt,specialty fat
yogurt,cling film/bags
whipped/sour cream,dog food
whipped/sour cream,softener
hard cheese,frozen fish
hard cheese,white bread
hard cheese,softener
frozen vegetables,white bread
frozen vegetables,rice
frozen vegetables,dog food
frozen vegetables,softener
frozen fish,rice
frozen fish,specialty fat
frozen fish,dog food
frozen fish,long life bakery product
frozen fish,softener
frozen fish,cling film/bags
domestic eggs,specialty fat
domestic eggs,dog food
domestic eggs,long life bakery product
domestic eggs,softener
domestic eggs,cling film/bags
white bread,rice
white bread,specialty fat
white bread,softener
white bread,cling film/bags
rice,specialty fat
rice,dog food
rice,long life bakery product
rice,softener
rice,cling film/bags
specialty fat,dog food
specialty fat,bottled water
specialty fat,fruit/vegetable juice
specialty fat,long life bakery product
specialty fat,softener
dog food,bottled water
dog food,fruit/vegetable juice
dog food,softener
dog food,napkins
dog food,cling film/bags
long life bakery product,softener
long life bakery product,cling film/bags
softener,cling film/bags
pork,organic products
pork,chocolate marshmallow
tropical fruit,artif. sweetener
yogurt,artif. sweetener
yogurt,organic products
yogurt,chocolate marshmallow
semi-finished bread,organic products
semi-finished bread,chocolate marshmallow
flour,artif. sweetener
margarine,artif. sweetener
artif. sweetener,organic products
artif. sweetener,chocolate marshmallow
organic products,chocolate marshmallow
pip fruit,grapes
pip fruit,seasonal products
grapes,herbs
grapes,seasonal products
herbs,baking powder
herbs,seasonal products
baking powder,shopping bags
berries,sparkling wine
root vegetables,sparkling wine
hard cheese,sparkling wine
sparkling wine,hygiene articles
ice cream,long life bakery product
pasta,misc. beverages
beef,nuts/prunes
beef,cream
grapes,nuts/prunes
grapes,onions
grapes,cream
grapes,soft cheese
grapes,sliced cheese
grapes,mustard
grapes,dental care
nuts/prunes,onions
nuts/prunes,cream
nuts/prunes,soft cheese
nuts/prunes,sliced cheese
nuts/prunes,hard cheese
nuts/prunes,domestic eggs
nuts/prunes,rolls/buns
nuts/prunes,pastry
nuts/prunes,mustard
nuts/prunes,specialty chocolate
nuts/prunes,specialty bar
nuts/prunes,dental care
root vegetables,cream
root vegetables,dental care
onions,cream
onions,soft cheese
onions,sliced cheese
onions,specialty chocolate
onions,specialty bar
other vegetables,cream
cream,soft cheese
cream,sliced cheese
cream,hard cheese
cream,domestic eggs
cream,rolls/buns
cream,pastry
cream,mustard
cream,specialty chocolate
cream,specialty bar
cream,dental care
cream,shopping bags
soft cheese,specialty chocolate
soft cheese,specialty bar
soft cheese,dental care
soft cheese,shopping bags
sliced cheese,mustard
sliced cheese,specialty bar
sliced cheese,dental care
hard cheese,mustard
hard cheese,specialty bar
hard cheese,dental care
domestic eggs,dental care
pastry,dental care
mustard,specialty chocolate
mustard,specialty bar
mustard,shopping bags
specialty chocolate,specialty bar
specialty chocolate,dental care
specialty bar,dental care
dental care,shopping bags
grapes,ready soups
whole milk,ready soups
ready soups,potted plants
turkey,butter milk
turkey,curd cheese
turkey,vinegar
tropical fruit,vinegar
pip fruit,curd cheese
pip fruit,vinegar
root vegetables,vinegar
butter milk,curd cheese
butter milk,rice
butter milk,vinegar
curd cheese,rice
curd cheese,vinegar
rice,vinegar
rice,margarine
vinegar,margarine
onions,butter milk
butter,butter milk
root vegetables,dish cleaner
grapes,waffles
zwieback,soda
zwieback,waffles
cream cheese,pasta
cream cheese,potted plants
pasta,potted plants
salty snack,potted plants
canned beer,candy
specialty chocolate,candy
yogurt,cat food
flour,baking powder
flour,cat food
baking powder,cat food
baking powder,chocolate
baking powder,hygiene articles
baking powder,newspapers
cat food,fruit/vegetable juice
cat food,hygiene articles
chocolate,hygiene articles
pip fruit,specialty chocolate
pip fruit,specialty bar
dessert,specialty bar
meat,chicken
sausage,pasta
sausage,pet care
whipped/sour cream,pet care
pasta,pet care
pasta,fruit/vegetable juice
herbs,domestic eggs
herbs,specialty bar
herbs,dishes
specialty bar,dishes
specialty cheese,chewing gum
spread cheese,canned beer
grapes,frozen meals
processed cheese,frozen meals
processed cheese,domestic eggs
sausage,spread cheese
sausage,instant coffee
pip fruit,instant coffee
whipped/sour cream,spread cheese
whipped/sour cream,instant coffee
spread cheese,instant coffee
instant coffee,fruit/vegetable juice
instant coffee,hygiene articles
yogurt,dental care
UHT-milk,soft cheese
UHT-milk,candy
soft cheese,candy
soft cheese,newspapers
fruit/vegetable juice,dental care
candy,dental care
domestic eggs,canned beer
frankfurter,red/blush wine
frankfurter,potted plants
ham,processed cheese
ham,red/blush wine
chicken,processed cheese
butter,red/blush wine
processed cheese,frozen vegetables
processed cheese,red/blush wine
processed cheese,chocolate
processed cheese,potted plants
frozen vegetables,potted plants
white bread,red/blush wine
red/blush wine,chocolate
red/blush wine,potted plants
chocolate,potted plants
pork,cake bar
ice cream,cake bar
roll products,zwieback
roll products,bottled beer
frozen fish,canned beer
frozen fish,red/blush wine
pork,meat spreads
hamburger meat,cream cheese
hamburger meat,meat spreads
pip fruit,frozen dessert
grapes,cream cheese
grapes,sugar
grapes,meat spreads
root vegetables,meat spreads
frozen dessert,meat spreads
sugar,meat spreads
meat spreads,fruit/vegetable juice
pip fruit,dish cleaner
yogurt,dish cleaner
UHT-milk,white bread
UHT-milk,instant coffee
UHT-milk,waffles
UHT-milk,dish cleaner
white bread,instant coffee
white bread,dish cleaner
pastry,dish cleaner
instant coffee,waffles
instant coffee,dish cleaner
waffles,dish cleaner
grapes,toilet cleaner
other vegetables,toilet cleaner
whole milk,toilet cleaner
butter,toilet cleaner
toilet cleaner,newspapers
sausage,UHT-milk
grapes,beverages
butter,beverages
curd,processed cheese
whipped/sour cream,processed cheese
beverages,processed cheese
UHT-milk,sliced cheese
white bread,liquor
white bread,specialty bar
liquor,specialty bar
liquor,shopping bags
ice cream,domestic eggs
beef,specialty vegetables
tropical fruit,specialty vegetables
pip fruit,specialty vegetables
pip fruit,cat food
grapes,pasta
grapes,specialty vegetables
grapes,cat food
root vegetables,specialty vegetables
processed cheese,pasta
processed cheese,specialty vegetables
processed cheese,cat food
processed cheese,misc. beverages
rolls/buns,specialty vegetables
white bread,specialty vegetables
white bread,cat food
pastry,specialty vegetables
pasta,specialty vegetables
pasta,cat food
specialty vegetables,cat food
specialty vegetables,soda
specialty vegetables,misc. beverages
cat food,misc. beverages
specialty cheese,cereals
specialty cheese,long life bakery product
cereals,long life bakery product
sausage,chocolate marshmallow
ham,specialty bar
ham,chocolate marshmallow
pastry,chocolate marshmallow
long life bakery product,specialty bar
long life bakery product,chocolate marshmallow
specialty bar,chocolate marshmallow
sausage,rum
sliced cheese,pickled vegetables
sliced cheese,rum
white bread,pickled vegetables
baking powder,pickled vegetables
baking powder,rum
fruit/vegetable juice,chewing gum
long life bakery product,chewing gum
long life bakery product,candy
chewing gum,candy
chicken,sauces
chicken,pickled vegetables
chicken,specialty bar
chicken,light bulbs
beef,sauces
beef,waffles
beef,light bulbs
whole milk,light bulbs
curd,sauces
curd,light bulbs
brown bread,sauces
brown bread,specialty bar
brown bread,light bulbs
pastry,pickled vegetables
sauces,pickled vegetables
sauces,bottled water
sauces,soda
sauces,salty snack
sauces,waffles
sauces,specialty bar
sauces,napkins
sauces,light bulbs
pickled vegetables,salty snack
pickled vegetables,waffles
pickled vegetables,specialty bar
pickled vegetables,light bulbs
bottled water,light bulbs
soda,light bulbs
salty snack,light bulbs
waffles,specialty bar
waffles,light bulbs
specialty bar,light bulbs
napkins,light bulbs
frankfurter,artif. sweetener
frankfurter,sauces
frankfurter,rum
frankfurter,skin care
tropical fruit,sauces
dessert,flour
dessert,artif. sweetener
dessert,sauces
dessert,rum
pastry,artif. sweetener
pastry,skin care
flour,sauces
flour,skin care
margarine,sauces
sugar,artif. sweetener
artif. sweetener,sauces
artif. sweetener,rum
artif. sweetener,skin care
sauces,rum
sauces,skin care
rum,skin care
chicken,roll products
citrus fruit,mayonnaise
root vegetables,skin care
other vegetables,skin care
hard cheese,processed cheese
hard cheese,mayonnaise
hard cheese,roll products
hard cheese,margarine
hard cheese,pickled vegetables
hard cheese,skin care
processed cheese,roll products
processed cheese,rice
processed cheese,sugar
processed cheese,candy
processed cheese,skin care
processed cheese,napkins
mayonnaise,frozen vegetables
mayonnaise,roll products
mayonnaise,rice
mayonnaise,margarine
mayonnaise,sugar
mayonnaise,pickled vegetables
mayonnaise,bottled water
mayonnaise,candy
mayonnaise,skin care
pastry,rice
roll products,rice
roll products,sugar
roll products,pickled vegetables
roll products,candy
roll products,skin care
roll products,napkins
rice,pickled vegetables
rice,candy
rice,skin care
margarine,pickled vegetables
sugar,pickled vegetables
pickled vegetables,skin care
fruit/vegetable juice,skin care
chicken,soft cheese
chicken,semi-finished bread
chicken,kitchen towels
tropical fruit,kitchen towels
whole milk,kitchen towels
condensed milk,soft cheese
condensed milk,processed cheese
condensed milk,domestic eggs
condensed milk,white bread
condensed milk,pastry
condensed milk,semi-finished bread
condensed milk,soda
condensed milk,waffles
condensed milk,specialty chocolate
condensed milk,napkins
condensed milk,dishes
condensed milk,kitchen towels
soft cheese,processed cheese
soft cheese,semi-finished bread
soft cheese,soda
soft cheese,long life bakery product
soft cheese,dishes
soft cheese,kitchen towels
processed cheese,semi-finished bread
processed cheese,long life bakery product
processed cheese,waffles
processed cheese,specialty chocolate
processed cheese,dishes
processed cheese,kitchen towels
processed cheese,shopping bags
domestic eggs,kitchen towels
white bread,semi-finished bread
white bread,specialty chocolate
white bread,kitchen towels
pastry,dishes
pastry,kitchen towels
semi-finished bread,waffles
semi-finished bread,specialty chocolate
semi-finished bread,napkins
semi-finished bread,dishes
semi-finished bread,kitchen towels
long life bakery product,specialty chocolate
long life bakery product,dishes
long life bakery product,kitchen towels
